Customer ID,Branch Code,City,Age,Age_Group,Avg. Annual Income/Month,Income_Segment,Avg_Balance,Balance_Risk_Level,Balance_Volatility,Balance_Growth,Balance_Growth_Rate,Avg_Products,Product_Adoption,Max_Products,Product_Diversity,Avg_CreditCard,Avg_Active,Activity_Status,Activity_Trend,Risk_Score,Risk_Category,Unpaid Tagging
15739578,1021,Surabaya,47,46-55,30000000,Very High Income,0.0,Very High Risk,0.0,0.0,,2.0,Medium,2,1,1.0,0.25,Inactive,-1,0.6788839998065858,High Risk,0
15739850,1021,Surabaya,23,18-25,18000000,Very High Income,345998.71499999997,High Risk,242612.0115924933,35520862.0,inf,2.5,High,3,2,1.0,1.0,Active,0,0.5340796186585668,High Risk,0
15739857,1022,Surabaya,39,36-45,57000000,Very High Income,13858695.04,Low Risk,228742.1928387211,-2.0703396345288385,-0.6764150805034157,1.0,Low,1,1,1.0,0.5,Active,0,0.5579836932847246,High Risk,0
15739858,1023,Surabaya,48,46-55,21000000,Very High Income,1227186.18,Low Risk,840856.7602438446,191088624.0,inf,2.0,Medium,2,1,1.0,0.75,Active,0,0.6005627670267228,High Risk,0
15739931,1024,Surabaya,68,55+,29000000,Very High Income,79214099.64,Low Risk,78753.84224859551,-0.0961356424170647,-0.031973094816073466,1.0,Low,1,1,1.0,0.75,Active,1,0.544568228315753,High Risk,0
15739997,1024,Surabaya,31,26-35,32000000,Very High Income,20380411.15,Low Risk,0.0,0.0,0.0,1.75,Medium,3,3,1.0,0.0,Inactive,0,0.7191810798293973,Very High Risk,0
15740043,1023,Surabaya,65,55+,15000000,Very High Income,66681383.15,Low Risk,166395.23177663476,0.20964830382841027,0.07045593225422456,2.0,Medium,2,1,1.0,1.0,Active,0,0.5062076536320291,High Risk,0
15740072,1021,Surabaya,52,46-55,22000000,Very High Income,12495250.5,Low Risk,282194.37782315933,3.989718602704266,1.3299063094575438,1.0,Low,1,1,1.0,0.25,Inactive,0,0.7430037464802867,Very High Risk,1
15740147,1023,Surabaya,68,55+,0,Low Income,177985.405,High Risk,355970.81,71194162.0,inf,2.0,Medium,2,1,1.0,0.5,Active,0,0.7338404213675317,Very High Risk,0
15740160,1021,Surabaya,36,36-45,37000000,Very High Income,124856676.65,Low Risk,180767.79563365263,0.15778146416240543,0.05290868370724603,1.0,Low,1,1,1.0,0.75,Active,1,0.4724365498664638,Medium Risk,1
15740264,1023,Surabaya,22,18-25,18000000,Very High Income,1121393.7550000001,Low Risk,747638.3142702685,150646234.0,inf,2.0,Medium,2,1,1.0,0.5,Active,1,0.6668094866141141,High Risk,0
15740283,1021,Surabaya,46,46-55,19000000,Very High Income,59406.57000000001,Very High Risk,71443.35904444303,14326614.000000002,inf,2.0,Medium,2,1,1.0,0.75,Active,0,0.6090058381697697,High Risk,0
15740428,1021,Surabaya,50,46-55,29000000,Very High Income,9222038.67,Low Risk,227049.16907357314,5.4012008174617225,1.778252265407998,2.5,High,3,2,1.0,0.75,Active,-1,0.5404689379425885,High Risk,0
15740442,1021,Surabaya,23,18-25,4000000,Medium Income,0.0,Very High Risk,0.0,0.0,,1.0,Low,1,1,0.25,0.0,Inactive,0,1.0,Very High Risk,1
15740470,1023,Surabaya,58,55+,28000000,Very High Income,24457020.2,Low Risk,127040.00068875945,-1.118171193856486,-0.3719968675406915,1.0,Low,1,1,1.0,0.75,Active,1,0.5995092352294433,High Risk,0
15740487,1023,Surabaya,36,36-45,60000000,Very High Income,111676998.45,Low Risk,223374.5,-0.39884008491042744,-0.13294669615703986,2.0,Medium,2,1,1.0,0.25,Inactive,0,0.4640806561982825,Medium Risk,0
15740494,1021,Surabaya,25,18-25,9000000,High Income,142956847.35,Low Risk,97343.03097936699,0.12152102664365623,0.04050425253191066,1.25,Medium,2,2,0.25,0.5,Active,0,0.7259317923529308,Very High Risk,1
15740557,1023,Surabaya,63,55+,22000000,Very High Income,145307859.3,Low Risk,219690.79462584073,-0.28997706176642696,-0.09649262193235364,1.0,Low,1,1,1.0,0.75,Active,1,0.5084122569151234,High Risk,0
15740846,1022,Surabaya,48,46-55,17000000,Very High Income,67688220.19,Low Risk,37044.52532201396,-0.09474706616967722,-0.03158235585625595,2.25,High,3,3,1.0,0.25,Inactive,0,0.6516795891854671,High Risk,1
15741032,1021,Surabaya,69,55+,20000000,Very High Income,613817.885,Medium Risk,409415.55884584406,83668318.0,inf,2.0,Medium,2,1,1.0,0.75,Active,0,0.604811901737947,High Risk,0
15741049,1022,Surabaya,57,55+,20000000,Very High Income,528346.8200000001,Medium Risk,391691.9751418127,82561476.0,inf,2.0,Medium,2,1,1.0,0.5,Active,0,0.6600149835559334,High Risk,0
15741078,1023,Surabaya,39,36-45,27000000,Very High Income,0.0,Very High Risk,0.0,0.0,,2.25,High,3,2,1.0,0.25,Inactive,-1,0.6783037570717083,High Risk,0
15741094,1023,Surabaya,54,46-55,18000000,Very High Income,34745632.53,Low Risk,205904.4739897606,0.3895892164721264,0.13446100027275643,1.0,Low,1,1,1.0,0.75,Active,-1,0.6266252621798373,High Risk,0
15741180,1023,Surabaya,62,55+,22000000,Very High Income,26273617.34,Low Risk,98145.5,0.7485010534361751,0.24950036065939005,2.0,Medium,2,1,1.0,0.5,Active,0,0.6285613170561983,High Risk,1
15741181,1022,Surabaya,43,36-45,52000000,Very High Income,170187119.85,Low Risk,369767.7414363193,-0.48210079308695813,-0.1609494793810599,1.0,Low,1,1,1.0,0.75,Active,1,0.3748730110947731,Medium Risk,1
15741275,1023,Surabaya,60,55+,29000000,Very High Income,60001270.91,Low Risk,99017.43052109562,-0.4025319355893325,-0.1343113463371866,1.75,Medium,2,2,1.0,0.75,Active,0,0.5277416121866445,High Risk,0
15741295,1023,Surabaya,26,26-35,12000000,Very High Income,85248809.54,Low Risk,154016.84990285966,-0.3246301798542585,-0.10823550105840685,2.0,Medium,2,1,1.0,0.5,Active,0,0.6100946930845724,High Risk,1
15741336,1021,Surabaya,43,36-45,26000000,Very High Income,61980240.98,Low Risk,283443.52426718094,-1.0816132461050936,-0.36140383948306176,2.5,High,3,2,1.0,0.5,Active,1,0.5572219156244449,High Risk,0
15741719,1022,Surabaya,40,36-45,43000000,Very High Income,126482200.55,Low Risk,312627.29299319023,-0.4260110872236395,-0.14197574659286322,1.0,Low,1,1,0.25,0.75,Active,1,0.572892319094479,High Risk,1
15741865,1024,Surabaya,45,36-45,54000000,Very High Income,61660334.01,Low Risk,32757.122223011796,0.09205774732304578,0.03068591627223653,1.0,Low,1,1,0.25,0.25,Inactive,0,0.7034041217376295,Very High Risk,1
15742210,1024,Surabaya,56,55+,0,Low Income,19715119.85,Low Risk,269839.45686818426,-3.01110923968063,-1.0135779624172856,2.0,Medium,2,1,1.0,0.75,Active,1,0.6604257834272897,High Risk,1
15742229,1021,Surabaya,24,18-25,12000000,Very High Income,112791.94,High Risk,225583.88,45116776.0,inf,2.0,Medium,2,1,1.0,0.5,Active,0,0.6898030106849012,High Risk,0
15742269,1023,Surabaya,66,55+,25000000,Very High Income,0.0,Very High Risk,0.0,0.0,,2.25,High,3,2,1.0,0.25,Inactive,-1,0.6856534983801558,High Risk,0
15742272,1024,Surabaya,58,55+,25000000,Very High Income,141327674.3,Low Risk,206401.7589500309,-0.09502483636720772,-0.03133177048248263,3.0,High,3,1,1.0,0.75,Active,1,0.4082752425405338,Medium Risk,1
15742297,1023,Surabaya,70,55+,19000000,Very High Income,45566269.22,Low Risk,135952.78629086644,-0.43485840270747306,-0.1446791506909073,1.0,Low,1,1,1.0,0.75,Active,0,0.6128196058694579,High Risk,0
15742323,1024,Surabaya,55,46-55,15000000,Very High Income,411749.05000000005,High Risk,289878.9607852848,68075540.0,inf,2.0,Medium,2,1,1.0,0.75,Active,0,0.6233754412939227,High Risk,0
15742404,1023,Surabaya,65,55+,20000000,Very High Income,625624.925,Medium Risk,529912.7240634402,120161789.99999999,inf,2.0,Medium,2,1,1.0,0.75,Active,1,0.6048008474354228,High Risk,0
15742504,1021,Surabaya,36,36-45,44000000,Very High Income,132542172.45,Low Risk,220340.5,0.33331477042229196,0.11110492431445351,2.0,Medium,2,1,1.0,0.5,Active,-1,0.4482205760424729,Medium Risk,0
15742511,1023,Surabaya,48,46-55,30000000,Very High Income,340520.44,High Risk,681040.8800000001,136208176.0,inf,2.0,Medium,2,1,1.0,0.5,Active,0,0.6234421288467138,High Risk,0
15742632,1023,Surabaya,29,26-35,16000000,Very High Income,0.0,Very High Risk,0.0,0.0,,1.0,Low,1,1,1.0,0.25,Inactive,-1,0.7767516077559113,Very High Risk,0
15742798,1024,Surabaya,38,36-45,51000000,Very High Income,339416.73,High Risk,678833.46,135766692.0,inf,1.0,Low,1,1,1.0,0.5,Active,0,0.5926902972430824,High Risk,0
15742971,1022,Surabaya,35,26-35,54000000,Very High Income,0.0,Very High Risk,0.0,0.0,,2.0,Medium,2,1,1.0,0.25,Inactive,-1,0.5906871041052174,High Risk,0
15743007,1023,Surabaya,61,55+,26000000,Very High Income,103409.62,High Risk,206819.24,41363848.0,inf,1.0,Low,1,1,1.0,0.5,Active,0,0.6847830244823301,High Risk,0
15743051,1024,Surabaya,33,26-35,16000000,Very High Income,138795865.15,Low Risk,147879.1859331461,0.17553625933227904,0.05854884385821565,1.0,Low,1,1,1.0,0.75,Active,0,0.536558314032246,High Risk,0
15743075,1021,Surabaya,38,36-45,47000000,Very High Income,95330876.68,Low Risk,83767.7505567228,-0.15208049766375528,-0.050693499752611317,1.75,Medium,2,2,1.0,0.25,Inactive,0,0.5387628323633675,High Risk,1
15743193,1023,Surabaya,39,36-45,55000000,Very High Income,38406409.62,Low Risk,199340.75921312897,-1.0372365699512383,-0.3441347419918602,1.0,Low,1,1,1.0,0.75,Active,1,0.48722765741455365,Medium Risk,1
15743245,1022,Surabaya,27,26-35,23000000,Very High Income,13176371.22,Low Risk,209853.08199051226,0.7633454380004646,0.2893680665853974,1.0,Low,1,1,1.0,0.5,Active,1,0.6835681189697358,High Risk,1
15743456,1023,Surabaya,53,46-55,19000000,Very High Income,27516417.1,Low Risk,350649.6151291913,-3.0485747394214773,-1.0238554881079907,1.0,Low,1,1,0.25,0.5,Active,1,0.808868665184817,Very High Risk,1
15743538,1024,Surabaya,65,55+,27000000,Very High Income,36123959.46,Low Risk,203407.87355192687,-1.1826125288132046,-0.3953279966244394,1.0,Low,1,1,0.25,0.75,Active,-1,0.716287856798608,Very High Risk,1
15743582,1023,Surabaya,60,55+,30000000,Very High Income,11679613.7,Low Risk,365319.93348969705,-6.3075450717634,-2.136510150238909,2.0,Medium,2,1,1.0,0.75,Active,0,0.5577028801118341,High Risk,0
15743759,1024,Surabaya,46,46-55,30000000,Very High Income,0.0,Very High Risk,0.0,0.0,,2.5,High,3,2,1.0,0.0,Inactive,0,0.710797350224844,Very High Risk,0
15743828,1021,Surabaya,48,46-55,25000000,Very High Income,93556.3,Very High Risk,187112.6,37422520.0,inf,2.5,High,3,2,1.0,0.25,Inactive,1,0.673961051903192,High Risk,0
15743871,1022,Surabaya,56,55+,26000000,Very High Income,55711156.55,Low Risk,283529.81989598554,1.2249269061017278,0.4071797064242026,3.75,Very High,4,2,1.0,0.5,Active,1,0.5050670518988254,High Risk,1
15743893,1024,Surabaya,25,18-25,4000000,Medium Income,120824342.95,Low Risk,447031.7074536399,0.8756709006156792,0.291048317386163,1.0,Low,1,1,1.0,1.0,Active,0,0.5423594808605123,High Risk,1
15744041,1022,Surabaya,26,26-35,23000000,Very High Income,95062474.26,Low Risk,18949.790535341897,0.03453272921455738,0.011510909859291374,1.0,Low,1,1,1.0,0.5,Active,-1,0.6069025232305527,High Risk,0
15744105,1024,Surabaya,37,36-45,50000000,Very High Income,16045742.2,Low Risk,0.0,0.0,0.0,1.25,Medium,2,2,1.0,0.0,Inactive,0,0.6803014370539515,High Risk,0
15744200,1023,Surabaya,44,36-45,20000000,Very High Income,0.0,Very High Risk,0.0,0.0,,2.0,Medium,2,1,1.0,0.25,Inactive,-1,0.7156327063488226,Very High Risk,0
15744295,1024,Surabaya,38,36-45,28000000,Very High Income,46155586.36,Low Risk,315906.87470993726,-1.6403165227258938,-0.5489209815150886,2.0,Medium,2,1,1.0,0.75,Active,0,0.5327746049493356,High Risk,0
15744327,1022,Surabaya,28,26-35,23000000,Very High Income,52433751.8,Low Risk,226590.73250245696,0.9716254865806063,0.32421519446206304,2.0,Medium,2,1,1.0,0.75,Active,1,0.5452710463924649,High Risk,0
15744398,1024,Surabaya,39,36-45,27000000,Very High Income,64348112.33,Low Risk,265801.9657639875,0.8622892031982188,0.28681392957391105,1.0,Low,1,1,1.0,0.75,Active,0,0.5658362015470892,High Risk,1
15744423,1023,Surabaya,70,55+,16000000,Very High Income,82434869.14,Low Risk,293718.40587031655,0.8640204825412414,0.2873667074726175,1.75,Medium,3,3,1.0,1.0,Active,0,0.49938848802046976,Medium Risk,0
15744553,1023,Surabaya,44,36-45,51000000,Very High Income,880508.98,Medium Risk,616963.084189048,96357364.0,inf,1.0,Low,1,1,0.25,0.75,Active,1,0.6610875261631548,High Risk,1
15744582,1023,Surabaya,37,36-45,54000000,Very High Income,27838221.35,Low Risk,118774.72816218103,0.18363548285231043,0.06335486793998349,1.0,Low,1,1,1.0,0.75,Active,-1,0.5007969597186462,High Risk,0
15744691,1022,Surabaya,31,26-35,14000000,Very High Income,360411.555,High Risk,720823.11,144164622.0,inf,2.0,Medium,2,1,1.0,0.5,Active,0,0.6822214363230307,High Risk,0
15744695,1022,Surabaya,69,55+,21000000,Very High Income,113165502.25,Low Risk,327066.0121661222,0.4232757719846024,0.14134968505713125,1.0,Low,1,1,0.25,1.0,Active,0,0.6110841288362839,High Risk,1
15744770,1024,Surabaya,51,46-55,29000000,Very High Income,38991784.41,Low Risk,178617.69021758923,0.5504573225739369,0.1851509819136547,1.0,Low,1,1,1.0,1.0,Active,0,0.5271031793813725,High Risk,0
15745012,1022,Surabaya,45,36-45,16000000,Very High Income,139104304.7,Low Risk,0.0,0.0,0.0,1.0,Low,1,1,1.0,0.0,Inactive,0,0.701638717953971,Very High Risk,0
15745080,1021,Surabaya,37,36-45,43000000,Very High Income,34879181.1,Low Risk,69406.7196242554,-0.11753329839179552,-0.03865054447694065,1.0,Low,1,1,1.0,0.5,Active,0,0.5897515212263993,High Risk,1
15745196,1021,Surabaya,61,55+,27000000,Very High Income,0.0,Very High Risk,0.0,0.0,,2.0,Medium,2,1,1.0,0.25,Inactive,-1,0.6899086117692568,High Risk,0
15745201,1024,Surabaya,63,55+,17000000,Very High Income,13176248.87,Low Risk,53117.37946598395,-0.69581193780511,-0.23193733014314302,2.0,Medium,2,1,1.0,0.25,Inactive,0,0.7143210984680258,Very High Risk,0
15745232,1024,Surabaya,56,55+,16000000,Very High Income,83928844.02,Low Risk,0.0,0.0,0.0,1.0,Low,1,1,0.25,0.25,Inactive,-1,0.822200387045602,Very High Risk,1
15745250,1021,Surabaya,34,26-35,38000000,Very High Income,490956.27,High Risk,566907.4692896692,98191254.0,inf,2.0,Medium,2,1,1.0,0.25,Inactive,0,0.6490253783732206,High Risk,0
15745326,1024,Surabaya,42,36-45,47000000,Very High Income,110315843.25,Low Risk,258570.59268005838,0.4962695057376778,0.16526753029661262,2.0,Medium,2,1,1.0,0.5,Active,1,0.458005291987137,Medium Risk,0
15745355,1023,Surabaya,51,46-55,20000000,Very High Income,35233502.56,Low Risk,124433.74690573293,0.5552957666170997,0.18534171322222015,1.0,Low,1,1,1.0,1.0,Active,0,0.5636956943405494,High Risk,0
15745417,1023,Surabaya,35,26-35,33000000,Very High Income,43595294.05,Low Risk,168854.1088494246,0.32062904643282514,0.10912677132466353,2.0,Medium,2,1,1.0,1.0,Active,0,0.4616742571534216,Medium Risk,0
15745527,1021,Surabaya,43,36-45,43000000,Very High Income,65464335.46,Low Risk,210654.11454324835,-0.5263949408452369,-0.17512393400641962,3.0,High,3,1,0.25,0.5,Active,1,0.5923043176434454,High Risk,1
15745543,1023,Surabaya,26,26-35,28000000,Very High Income,94458421.22,Low Risk,229220.81015529545,-0.10116689763646892,-0.03315942107753693,1.25,Medium,2,2,1.0,0.5,Active,1,0.5774888579419063,High Risk,0
15745605,1021,Surabaya,33,26-35,25000000,Very High Income,82311255.98,Low Risk,292763.6513737091,0.7566647566269246,0.2517680062122274,2.5,High,3,2,1.0,0.75,Active,-1,0.48673888026930023,Medium Risk,0
15745623,1022,Surabaya,38,36-45,32000000,Very High Income,699341.06,Medium Risk,807614.4121435045,138433912.0,inf,2.0,Medium,2,1,1.0,0.75,Active,0,0.5606333830948149,High Risk,0
15745804,1021,Surabaya,59,55+,30000000,Very High Income,12096109.08,Low Risk,312414.46414805553,-6.017666914769036,-2.020423579188994,2.0,Medium,2,1,1.0,1.0,Active,0,0.5021898778632561,High Risk,0
15745827,1023,Surabaya,25,18-25,8000000,High Income,54166803.07,Low Risk,231906.89415851785,-0.8744243210724256,-0.2915774903998932,1.25,Medium,2,2,1.0,0.5,Active,1,0.6887091665371909,High Risk,0
15746028,1024,Surabaya,31,26-35,23000000,Very High Income,331987.62,High Risk,433492.4645954289,91185024.0,inf,2.5,High,3,2,1.0,0.5,Active,1,0.625964502855957,High Risk,0
15746127,1021,Surabaya,70,55+,25000000,Very High Income,39795396.73,Low Risk,187529.2199585174,-0.5182131017391641,-0.17031538063092916,1.75,Medium,3,3,1.0,0.75,Active,-1,0.5613587783167474,High Risk,0
15746139,1024,Surabaya,68,55+,27000000,Very High Income,16503715.55,Low Risk,98960.72289044781,-1.0332188214873022,-0.3444062945897016,1.5,Medium,2,2,1.0,0.5,Active,-1,0.6425437117280702,High Risk,1
15746183,1021,Surabaya,34,26-35,49000000,Very High Income,58112388.5,Low Risk,207879.07952862084,0.6485039913532341,0.21684764400659398,1.0,Low,1,1,1.0,1.0,Active,0,0.4357041633504642,Medium Risk,0
15746258,1023,Surabaya,55,46-55,17000000,Very High Income,143359175.45,Low Risk,154645.68827565157,-0.0015164669755677316,-0.0003880765636510297,1.0,Low,1,1,1.0,0.75,Active,1,0.5286110590575551,High Risk,0
15746333,1023,Surabaya,34,26-35,20000000,Very High Income,66433996.52,Low Risk,348399.8599205612,0.5421224937327497,0.18249534262376005,2.0,Medium,2,1,1.0,1.0,Active,0,0.4880649152828908,Medium Risk,0
15746338,1024,Surabaya,26,26-35,22000000,Very High Income,0.0,Very High Risk,0.0,0.0,,1.0,Low,1,1,1.0,0.0,Inactive,0,0.8098254436439244,Very High Risk,1
15746341,1022,Surabaya,33,26-35,13000000,Very High Income,22829478.55,Low Risk,0.0,0.0,0.0,1.0,Low,1,1,1.0,0.25,Inactive,-1,0.766402195208029,Very High Risk,0
15746422,1021,Surabaya,68,55+,23000000,Very High Income,266774601.85,Low Risk,148200.34620376793,-0.012422779200852526,-0.004110452830556147,1.0,Low,1,1,0.25,0.5,Active,1,0.5701644908270774,High Risk,1
15746515,1022,Surabaya,24,18-25,13000000,Very High Income,111772291.05,Low Risk,293220.47330336605,-0.5520619388101098,-0.1842102397046334,3.0,High,3,1,1.0,0.5,Active,0,0.5351678809586438,High Risk,1
15746569,1024,Surabaya,42,36-45,44000000,Very High Income,94786641.46,Low Risk,317214.67673800973,-0.8142039092320705,-0.27195065685506525,1.0,Low,1,1,0.25,0.5,Active,1,0.6540153716273669,High Risk,1
15746674,1021,Surabaya,65,55+,16000000,Very High Income,18296508.12,Low Risk,233775.7912678656,-0.8012927227041213,-0.2517885217931134,1.25,Medium,2,2,0.25,1.0,Active,0,0.7066744124043561,Very High Risk,1
15746802,1021,Surabaya,55,46-55,29000000,Very High Income,99444.58499999999,Very High Risk,66296.39,13259278.0,inf,2.5,High,3,2,1.0,0.5,Active,-1,0.6041329965853989,High Risk,0
15746805,1024,Surabaya,47,46-55,18000000,Very High Income,163718310.6,Low Risk,0.0,0.0,0.0,1.0,Low,1,1,1.0,0.25,Inactive,-1,0.6161211344357039,High Risk,0
15747000,1022,Surabaya,63,55+,24000000,Very High Income,954151.7849999999,Medium Risk,641936.0245440475,133326437.99999999,inf,1.0,Low,1,1,1.0,0.75,Active,-1,0.6362132014121933,High Risk,0
15747014,1021,Surabaya,44,36-45,53000000,Very High Income,497681.235,High Risk,336904.3909011874,74629898.0,inf,2.0,Medium,2,1,1.0,0.5,Active,1,0.5387729625200575,High Risk,0
15747097,1022,Surabaya,59,55+,30000000,Very High Income,70944451.46,Low Risk,114830.5,0.32450733229369444,0.10816911229297362,1.0,Low,1,1,1.0,0.25,Inactive,0,0.6588819083081097,High Risk,1
15747130,1022,Surabaya,60,55+,20000000,Very High Income,31191037.96,Low Risk,197051.22197942174,1.2798158370858137,0.4253626767403003,1.5,Medium,2,2,1.0,0.5,Active,1,0.6545168488121247,High Risk,0
15747208,1021,Surabaya,47,46-55,30000000,Very High Income,0.0,Very High Risk,0.0,0.0,,2.0,Medium,2,1,1.0,0.25,Inactive,-1,0.6788839998065858,High Risk,0
15747345,1022,Surabaya,68,55+,22000000,Very High Income,127024.775,High Risk,254049.55,50809910.0,inf,3.0,High,3,1,1.0,0.25,Inactive,1,0.6617446197206791,High Risk,1
15747534,1024,Surabaya,55,46-55,17000000,Very High Income,42686340.02,Low Risk,137086.62526665392,-0.5547030925047481,-0.184901035154524,1.5,Medium,2,2,1.0,0.25,Inactive,0,0.7099020816893155,Very High Risk,0
15747542,1023,Surabaya,52,46-55,26000000,Very High Income,16008847.2,Low Risk,0.0,0.0,0.0,1.0,Low,1,1,1.0,0.0,Inactive,0,0.7801377302757626,Very High Risk,1
15747807,1023,Surabaya,58,55+,26000000,Very High Income,1007049.44,Low Risk,683795.2807239617,150652992.0,inf,1.0,Low,1,1,1.0,1.0,Active,0,0.5736908750341723,High Risk,0
15747854,1024,Surabaya,39,36-45,32000000,Very High Income,99470007.17,Low Risk,120225.18579731953,0.08077742531495308,0.02711693092943464,1.75,Medium,2,2,1.0,0.5,Active,0,0.5348875850005389,High Risk,0
15747927,1021,Surabaya,64,55+,22000000,Very High Income,160389696.65,Low Risk,250697.77370554503,-0.38190799137021997,-0.1274283524116478,1.0,Low,1,1,1.0,1.0,Active,0,0.43916887628598333,Medium Risk,0
15747960,1021,Surabaya,22,18-25,16000000,Very High Income,114717561.4,Low Risk,271335.5739602408,0.41051398781863047,0.13683799713481992,2.0,Medium,2,1,1.0,0.5,Active,-1,0.5678051880687188,High Risk,0
15747974,1021,Surabaya,58,55+,0,Low Income,51004908.35,Low Risk,200769.13448100034,-0.4613868306493386,-0.152786373995543,1.0,Low,1,1,1.0,0.75,Active,0,0.6775502402294435,High Risk,0
15748034,1023,Surabaya,43,36-45,47000000,Very High Income,141216196.05,Low Risk,103515.97752802866,0.1508245489507568,0.050256315051118904,2.0,Medium,2,1,1.0,0.75,Active,-1,0.373951878084203,Medium Risk,0
